estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,cantidad_museos,pobtot,habxm,habxm2,habxm3,museo_por,fecha_calculo
20,Oaxaca,475,Santiago Matatlán,1,Santiago Matatlán,1,3441,3441,0.034,29.061,0,04/06/2021
20,Oaxaca,483,Santiago Suchilquitongo,0,,1,9542,9542,0.095,10.48,0,04/06/2021
20,Oaxaca,483,Santiago Suchilquitongo,1,Santiago Suchilquitongo,1,7276,7276,0.073,13.744,0,04/06/2021
20,Oaxaca,523,Santo Domingo Yanhuitlán,0,,1,1609,1609,0.016,62.15,0,04/06/2021
20,Oaxaca,523,Santo Domingo Yanhuitlán,1,Santo Domingo Yanhuitlán,1,1002,1002,0.01,99.8,0,04/06/2021
20,Oaxaca,528,Santos Reyes Tepejillo,0,,1,1213,1213,0.012,82.44,0,04/06/2021
20,Oaxaca,528,Santos Reyes Tepejillo,1,Santos Reyes Tepejillo,1,1136,1136,0.011,88.028,0,04/06/2021
20,Oaxaca,546,Teotitlán del Valle,0,,1,5638,5638,0.056,17.737,0,04/06/2021
20,Oaxaca,546,Teotitlán del Valle,1,Teotitlán del Valle,1,4357,4357,0.044,22.952,0,04/06/2021
20,Oaxaca,548,Tepelmeme Villa de Morelos,0,,1,1734,1734,0.017,57.67,0,04/06/2021
20,Oaxaca,548,Tepelmeme Villa de Morelos,1,Tepelmeme Villa de Morelos,1,807,807,0.008,123.916,0,04/06/2021
20,Oaxaca,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",0,,2,11319,5660,0.057,17.669,0,04/06/2021
20,Oaxaca,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",1,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2,2324,1162,0.012,86.059,0,04/06/2021
20,Oaxaca,565,Villa de Zaachila,0,,1,34101,34101,0.341,2.932,0,04/06/2021
20,Oaxaca,565,Villa de Zaachila,1,Villa de Zaachila,1,13959,13959,0.14,7.164,0,04/06/2021
21,Puebla,0,,0,,76,5779829,76050,0.761,1.315,0,04/06/2021
21,Puebla,19,Atlixco,0,,1,127062,127062,1.271,0.787,0,04/06/2021
21,Puebla,19,Atlixco,1,Atlixco,1,86690,86690,0.867,1.154,0,04/06/2021
21,Puebla,40,Cuautinchán,0,,1,9538,9538,0.095,10.484,0,04/06/2021
21,Puebla,40,Cuautinchán,1,Cuautinchán,1,2454,2454,0.025,40.75,0,04/06/2021
21,Puebla,43,Cuetzalan del Progreso,0,,1,47433,47433,0.474,2.108,0,04/06/2021
21,Puebla,43,Cuetzalan del Progreso,1,Ciudad de Cuetzalan,1,5957,5957,0.06,16.787,0,04/06/2021
21,Puebla,45,Chalchicomula de Sesma,0,,1,43882,43882,0.439,2.279,0,04/06/2021
21,Puebla,45,Chalchicomula de Sesma,1,Ciudad Serdán,1,23824,23824,0.238,4.197,0,04/06/2021
21,Puebla,47,Chiautla,0,,1,19037,19037,0.19,5.253,0,04/06/2021
21,Puebla,47,Chiautla,1,Ciudad de Chiautla de Tapia,1,10320,10320,0.103,9.69,0,04/06/2021
21,Puebla,51,Chietla,0,,1,33935,33935,0.339,2.947,0,04/06/2021
21,Puebla,51,Chietla,3,Atencingo,1,10879,10879,0.109,9.192,0,04/06/2021
21,Puebla,69,Huaquechula,0,,1,25373,25373,0.254,3.941,0,04/06/2021
21,Puebla,69,Huaquechula,1,Huaquechula,1,3005,3005,0.03,33.278,0,04/06/2021
21,Puebla,73,Huehuetlán el Chico,0,,1,8679,8679,0.087,11.522,0,04/06/2021
21,Puebla,73,Huehuetlán el Chico,1,Huehuetlán el Chico,1,4742,4742,0.047,21.088,0,04/06/2021
21,Puebla,74,Huejotzingo,0,,1,63457,63457,0.635,1.576,0,04/06/2021
21,Puebla,74,Huejotzingo,1,Huejotzingo,1,25684,25684,0.257,3.893,0,04/06/2021
21,Puebla,83,Ixtacamaxtitlán,0,,1,25326,25326,0.253,3.949,0,04/06/2021
21,Puebla,83,Ixtacamaxtitlán,1,Ixtacamaxtitlán,1,328,328,0.003,304.878,0,04/06/2021
21,Puebla,85,Izúcar de Matamoros,0,,2,72799,36400,0.364,2.747,0,04/06/2021
21,Puebla,85,Izúcar de Matamoros,1,Izúcar de Matamoros,2,43006,21503,0.215,4.651,0,04/06/2021
21,Puebla,104,Nopalucan,0,,1,27292,27292,0.273,3.664,0,04/06/2021
21,Puebla,104,Nopalucan,1,Nopalucan de la Granja,1,6789,6789,0.068,14.73,0,04/06/2021
21,Puebla,113,Piaxtla,0,,1,4585,4585,0.046,21.81,0,04/06/2021
21,Puebla,113,Piaxtla,6,Progreso,1,1121,1121,0.011,89.206,0,04/06/2021
21,Puebla,114,Puebla,0,,32,1539819,48119,0.481,2.078,0,04/06/2021
21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza,32,1434062,44814,0.448,2.231,0,04/06/2021
21,Puebla,115,Quecholac,0,,1,47281,47281,0.473,2.115,0,04/06/2021
21,Puebla,115,Quecholac,19,Santa Catarina Villanueva,1,2220,2220,0.022,45.045,0,04/06/2021
21,Puebla,119,San Andrés Cholula,0,,1,100439,100439,1.004,0.996,0,04/06/2021
21,Puebla,119,San Andrés Cholula,1,San Andrés Cholula,1,39964,39964,0.4,2.502,0,04/06/2021
21,Puebla,124,San Gabriel Chilac,0,,1,14454,14454,0.145,6.919,0,04/06/2021
21,Puebla,124,San Gabriel Chilac,1,San Gabriel Chilac,1,12149,12149,0.121,8.231,0,04/06/2021
21,Puebla,132,San Martín Texmelucan,0,,1,141112,141112,1.411,0.709,0,04/06/2021
21,Puebla,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,1,75518,75518,0.755,1.324,0,04/06/2021
21,Puebla,134,San Matías Tlalancaleca,0,,1,19310,19310,0.193,5.179,0,04/06/2021
21,Puebla,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,1,11076,11076,0.111,9.029,0,04/06/2021
21,Puebla,140,San Pedro Cholula,0,,2,120459,60230,0.602,1.66,0,04/06/2021
21,Puebla,140,San Pedro Cholula,1,Cholula de Rivadavia,2,87897,43949,0.439,2.275,0,04/06/2021
21,Puebla,151,Santo Tomás Hueyotlipan,0,,1,8016,8016,0.08,12.475,0,04/06/2021
21,Puebla,151,Santo Tomás Hueyotlipan,1,Santo Tomás Hueyotlipan,1,5176,5176,0.052,19.32,0,04/06/2021
21,Puebla,156,Tehuacán,0,,5,274906,54981,0.55,1.819,0,04/06/2021
21,Puebla,156,Tehuacán,1,Tehuacán,5,248716,49743,0.497,2.01,0,04/06/2021
21,Puebla,169,Tepexi de Rodríguez,0,,3,20478,6826,0.068,14.65,0,04/06/2021
21,Puebla,169,Tepexi de Rodríguez,1,Tepexi de Rodríguez,2,4933,2467,0.025,40.543,0,04/06/2021
21,Puebla,169,Tepexi de Rodríguez,14,San Felipe Otlaltepec,1,1899,1899,0.019,52.659,0,04/06/2021
21,Puebla,170,Tepeyahualco,0,,2,16390,8195,0.082,12.203,0,04/06/2021
21,Puebla,170,Tepeyahualco,1,Tepeyahualco,2,1406,703,0.007,142.248,0,04/06/2021
21,Puebla,172,Tetela de Ocampo,0,,2,25793,12897,0.129,7.754,0,04/06/2021
21,Puebla,172,Tetela de Ocampo,1,Ciudad de Tetela de Ocampo,2,4383,2192,0.022,45.631,0,04/06/2021
21,Puebla,185,Tlapanalá,0,,1,8404,8404,0.084,11.899,0,04/06/2021
21,Puebla,189,Tochtepec,0,,1,19701,19701,0.197,5.076,0,04/06/2021
21,Puebla,189,Tochtepec,1,Tochtepec,1,6615,6615,0.066,15.117,0,04/06/2021
21,Puebla,197,Xicotepec,0,,1,75601,75601,0.756,1.323,0,04/06/2021
21,Puebla,197,Xicotepec,1,Xicotepec de Juárez,1,39803,39803,0.398,2.512,0,04/06/2021
21,Puebla,199,Xiutetelco,0,,1,37910,37910,0.379,2.638,0,04/06/2021
21,Puebla,199,Xiutetelco,1,San Juan Xiutetelco,1,8251,8251,0.083,12.12,0,04/06/2021
21,Puebla,200,Xochiapulco,0,,1,3911,3911,0.039,25.569,0,04/06/2021
21,Puebla,200,Xochiapulco,1,Cinco de Mayo,1,1066,1066,0.011,93.809,0,04/06/2021
21,Puebla,207,Zacapoaxtla,0,,1,53295,53295,0.533,1.876,0,04/06/2021
21,Puebla,207,Zacapoaxtla,1,Zacapoaxtla,1,8384,8384,0.084,11.927,0,04/06/2021
21,Puebla,208,Zacatlán,0,,3,76296,25432,0.254,3.932,0,04/06/2021
21,Puebla,208,Zacatlán,1,Zacatlán,3,33736,11245,0.112,8.893,0,04/06/2021
21,Puebla,209,Zapotitlán,0,,1,8220,8220,0.082,12.165,0,04/06/2021
21,Puebla,209,Zapotitlán,1,Zapotitlán Salinas,1,2700,2700,0.027,37.037,0,04/06/2021
22,Querétaro,0,,0,,43,1827937,42510,0.425,2.352,0,04/06/2021
22,Querétaro,1,Amealco de Bonfil,0,,1,62197,62197,0.622,1.608,0,04/06/2021
22,Querétaro,1,Amealco de Bonfil,1,Amealco de Bonfil,1,7698,7698,0.077,12.99,0,04/06/2021
22,Querétaro,2,Pinal de Amoles,0,,2,27093,13547,0.135,7.382,0,04/06/2021
22,Querétaro,2,Pinal de Amoles,17,Bucareli,1,219,219,0.002,456.621,0,04/06/2021
22,Querétaro,2,Pinal de Amoles,80,San Pedro Escanela,1,485,485,0.005,206.186,0,04/06/2021
22,Querétaro,4,Cadereyta de Montes,0,,2,64183,32092,0.321,3.116,0,04/06/2021
22,Querétaro,4,Cadereyta de Montes,1,Cadereyta de Montes,2,13347,6674,0.067,14.985,0,04/06/2021
22,Querétaro,5,Colón,0,,2,58171,29086,0.291,3.438,0,04/06/2021
22,Querétaro,5,Colón,1,Colón,2,7014,3507,0.035,28.514,0,04/06/2021
22,Querétaro,6,Corregidora,0,,3,143073,47691,0.477,2.097,0,04/06/2021
22,Querétaro,6,Corregidora,1,El Pueblito,3,71254,23751,0.238,4.21,0,04/06/2021
22,Querétaro,7,Ezequiel Montes,0,,4,38123,9531,0.095,10.492,0,04/06/2021
22,Querétaro,7,Ezequiel Montes,1,Ezequiel Montes,2,14053,7027,0.07,14.232,0,04/06/2021
22,Querétaro,7,Ezequiel Montes,3,Bernal,2,3965,1983,0.02,50.441,0,04/06/2021
22,Querétaro,8,Huimilpan,0,,1,35554,35554,0.356,2.813,0,04/06/2021
22,Querétaro,8,Huimilpan,33,San Pedro,1,1152,1152,0.012,86.806,0,04/06/2021
22,Querétaro,9,Jalpan de Serra,0,,3,25550,8517,0.085,11.742,0,04/06/2021
22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,1,11010,11010,0.11,9.083,0,04/06/2021
22,Querétaro,9,Jalpan de Serra,86,Tancáma,1,363,363,0.004,275.482,0,04/06/2021
22,Querétaro,9,Jalpan de Serra,87,Tancoyol,1,449,449,0.004,222.717,0,04/06/2021
22,Querétaro,10,Landa de Matamoros,0,,3,19929,6643,0.066,15.053,0,04/06/2021
22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,2,1609,805,0.008,124.301,0,04/06/2021
22,Querétaro,10,Landa de Matamoros,4,Agua Zarca,1,1306,1306,0.013,76.57,0,04/06/2021
22,Querétaro,14,Querétaro,0,,16,801940,50121,0.501,1.995,0,04/06/2021
22,Querétaro,14,Querétaro,1,Santiago de Querétaro,16,626495,39156,0.392,2.554,0,04/06/2021
22,Querétaro,15,San Joaquín,0,,1,8865,8865,0.089,11.28,0,04/06/2021
22,Querétaro,15,San Joaquín,1,San Joaquín,1,1985,1985,0.02,50.378,0,04/06/2021
22,Querétaro,16,San Juan del Río,0,,2,241699,120850,1.208,0.827,0,04/06/2021
22,Querétaro,16,San Juan del Río,1,San Juan del Río,2,138878,69439,0.694,1.44,0,04/06/2021
22,Querétaro,17,Tequisquiapan,0,,2,63413,31707,0.317,3.154,0,04/06/2021
22,Querétaro,17,Tequisquiapan,1,Tequisquiapan,2,29799,14900,0.149,6.712,0,04/06/2021
22,Querétaro,18,Tolimán,0,,1,26372,26372,0.264,3.792,0,04/06/2021
22,Querétaro,18,Tolimán,1,Tolimán,1,2847,2847,0.028,35.125,0,04/06/2021
23,Quintana Roo,0,,0,,20,1325578,66279,0.663,1.509,0,04/06/2021
23,Quintana Roo,1,Cozumel,0,,1,79535,79535,0.795,1.257,0,04/06/2021
23,Quintana Roo,1,Cozumel,1,Cozumel,1,77236,77236,0.772,1.295,0,04/06/2021
23,Quintana Roo,2,Felipe Carrillo Puerto,0,,2,75026,37513,0.375,2.666,0,04/06/2021
23,Quintana Roo,2,Felipe Carrillo Puerto,1,Felipe Carrillo Puerto,1,25744,25744,0.257,3.884,0,04/06/2021
23,Quintana Roo,2,Felipe Carrillo Puerto,250,Tihosuco,1,4994,4994,0.05,20.024,0,04/06/2021
23,Quintana Roo,4,Othón P. Blanco,0,,4,244553,61138,0.611,1.636,0,04/06/2021
23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,3,151243,50414,0.504,1.984,0,04/06/2021
23,Quintana Roo,5,Benito Juárez,0,,6,661176,110196,1.102,0.907,0,04/06/2021
23,Quintana Roo,5,Benito Juárez,1,Cancún,6,628306,104718,1.047,0.955,0,04/06/2021
23,Quintana Roo,8,Solidaridad,0,,4,159310,39828,0.398,2.511,0,04/06/2021
23,Quintana Roo,8,Solidaridad,1,Playa del Carmen,3,149923,49974,0.5,2.001,0,04/06/2021
23,Quintana Roo,8,Solidaridad,308,Puerto Aventuras,1,5979,5979,0.06,16.725,0,04/06/2021
23,Quintana Roo,9,Tulum,0,,2,28263,14132,0.141,7.076,0,04/06/2021
23,Quintana Roo,9,Tulum,1,Tulum,1,18233,18233,0.182,5.485,0,04/06/2021
23,Quintana Roo,9,Tulum,57,Cobá,1,1278,1278,0.013,78.247,0,04/06/2021
23,Quintana Roo,10,Bacalar,1,Bacalar,1,11048,11048,0.11,9.051,0,04/06/2021
24,San Luis Potosí,0,,0,,32,2585518,80797,0.808,1.238,0,04/06/2021
24,San Luis Potosí,1,Ahualulco,0,,1,18644,18644,0.186,5.364,0,04/06/2021
24,San Luis Potosí,1,Ahualulco,1,Ahualulco del Sonido 13,1,4492,4492,0.045,22.262,0,04/06/2021
24,San Luis Potosí,6,Catorce,0,,1,9716,9716,0.097,10.292,0,04/06/2021
24,San Luis Potosí,6,Catorce,1,Real de Catorce,1,1392,1392,0.014,71.839,0,04/06/2021
24,San Luis Potosí,10,Ciudad del Maíz,0,,1,31323,31323,0.313,3.193,0,04/06/2021
24,San Luis Potosí,10,Ciudad del Maíz,1,Ciudad del Maíz,1,10391,10391,0.104,9.624,0,04/06/2021
24,San Luis Potosí,12,Tancanhuitz,0,,1,21039,21039,0.21,4.753,0,04/06/2021
24,San Luis Potosí,12,Tancanhuitz,1,Tancanhuitz,1,2933,2933,0.029,34.095,0,04/06/2021
24,San Luis Potosí,13,Ciudad Valles,0,,2,167713,83857,0.839,1.193,0,04/06/2021
24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,2,124644,62322,0.623,1.605,0,04/06/2021
24,San Luis Potosí,17,Guadalcázar,0,,1,25985,25985,0.26,3.848,0,04/06/2021
24,San Luis Potosí,17,Guadalcázar,1,Guadalcázar,1,1209,1209,0.012,82.713,0,04/06/2021
24,San Luis Potosí,18,Huehuetlán,0,,1,15311,15311,0.153,6.531,0,04/06/2021
24,San Luis Potosí,18,Huehuetlán,2,Chununtzén Uno,1,1066,1066,0.011,93.809,0,04/06/2021
24,San Luis Potosí,20,Matehuala,0,,1,91522,91522,0.915,1.093,0,04/06/2021
24,San Luis Potosí,20,Matehuala,1,Matehuala,1,77328,77328,0.773,1.293,0,04/06/2021
24,San Luis Potosí,21,Mexquitic de Carmona,0,,1,53442,53442,0.534,1.871,0,04/06/2021
24,San Luis Potosí,21,Mexquitic de Carmona,1,Mexquitic de Carmona,1,1428,1428,0.014,70.028,0,04/06/2021
24,San Luis Potosí,23,Rayón,0,,1,15707,15707,0.157,6.367,0,04/06/2021
24,San Luis Potosí,23,Rayón,1,Rayón,1,5928,5928,0.059,16.869,0,04/06/2021
24,San Luis Potosí,24,Rioverde,0,,2,91924,45962,0.46,2.176,0,04/06/2021
24,San Luis Potosí,24,Rioverde,1,Rioverde,2,53128,26564,0.266,3.764,0,04/06/2021
24,San Luis Potosí,25,Salinas,0,,1,30190,30190,0.302,3.312,0,04/06/2021
24,San Luis Potosí,25,Salinas,1,Salinas de Hidalgo,1,16821,16821,0.168,5.945,0,04/06/2021
24,San Luis Potosí,28,San Luis Potosí,0,,17,772604,45447,0.454,2.2,0,04/06/2021
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,17,722772,42516,0.425,2.352,0,04/06/2021
24,San Luis Potosí,54,Xilitla,0,,1,51498,51498,0.515,1.942,0,04/06/2021
24,San Luis Potosí,54,Xilitla,1,Xilitla,1,6576,6576,0.066,15.207,0,04/06/2021
25,Sinaloa,0,,0,,27,2767761,102510,1.025,0.976,0,04/06/2021
25,Sinaloa,1,Ahome,0,,5,416299,83260,0.833,1.201,0,04/06/2021
25,Sinaloa,1,Ahome,1,Los Mochis,3,256613,85538,0.855,1.169,0,04/06/2021
25,Sinaloa,1,Ahome,70,Ahome,1,11331,11331,0.113,8.825,0,04/06/2021
25,Sinaloa,1,Ahome,227,San Miguel Zapotitlán,1,6048,6048,0.06,16.534,0,04/06/2021
25,Sinaloa,4,Concordia,0,,2,28493,14247,0.142,7.019,0,04/06/2021
25,Sinaloa,4,Concordia,1,Concordia,1,8328,8328,0.083,12.008,0,04/06/2021
25,Sinaloa,4,Concordia,162,El Verde,1,1263,1263,0.013,79.177,0,04/06/2021
25,Sinaloa,5,Cosalá,0,,1,16697,16697,0.167,5.989,0,04/06/2021
25,Sinaloa,5,Cosalá,1,Cosalá,1,6577,6577,0.066,15.205,0,04/06/2021
25,Sinaloa,6,Culiacán,0,,5,858638,171728,1.717,0.582,0,04/06/2021
25,Sinaloa,6,Culiacán,1,Culiacán Rosales,5,675773,135155,1.352,0.74,0,04/06/2021
25,Sinaloa,10,El Fuerte,0,,2,97536,48768,0.488,2.051,0,04/06/2021
25,Sinaloa,10,El Fuerte,1,El Fuerte,1,12566,12566,0.126,7.958,0,04/06/2021
25,Sinaloa,10,El Fuerte,195,Tehueco,1,859,859,0.009,116.414,0,04/06/2021
25,Sinaloa,11,Guasave,0,,1,285912,285912,2.859,0.35,0,04/06/2021
25,Sinaloa,11,Guasave,269,Tamazula,1,3217,3217,0.032,31.085,0,04/06/2021
25,Sinaloa,12,Mazatlán,0,,4,438434,109609,1.096,0.912,0,04/06/2021
25,Sinaloa,12,Mazatlán,1,Mazatlán,4,381583,95396,0.954,1.048,0,04/06/2021
25,Sinaloa,13,Mocorito,0,,1,45847,45847,0.458,2.181,0,04/06/2021
25,Sinaloa,13,Mocorito,1,Mocorito,1,5426,5426,0.054,18.43,0,04/06/2021
25,Sinaloa,14,Rosario,0,,1,49380,49380,0.494,2.025,0,04/06/2021
25,Sinaloa,14,Rosario,1,El Rosario,1,16001,16001,0.16,6.25,0,04/06/2021
25,Sinaloa,15,Salvador Alvarado,0,,1,79085,79085,0.791,1.264,0,04/06/2021
25,Sinaloa,15,Salvador Alvarado,1,Guamúchil,1,63743,63743,0.637,1.569,0,04/06/2021
25,Sinaloa,16,San Ignacio,0,,3,22527,7509,0.075,13.317,0,04/06/2021
25,Sinaloa,16,San Ignacio,1,San Ignacio,2,4543,2272,0.023,44.024,0,04/06/2021
25,Sinaloa,16,San Ignacio,335,La Chicayota (Chilacayotas),1,198,198,0.002,505.051,0,04/06/2021
25,Sinaloa,17,Sinaloa,0,,1,88282,88282,0.883,1.133,0,04/06/2021
25,Sinaloa,17,Sinaloa,1,Sinaloa de Leyva,1,5240,5240,0.052,19.084,0,04/06/2021
26,Sonora,0,,0,,30,2662480,88749,0.887,1.127,0,04/06/2021
26,Sonora,3,Alamos,0,,1,25848,25848,0.258,3.869,0,04/06/2021
26,Sonora,3,Alamos,1,Alamos,1,9345,9345,0.093,10.701,0,04/06/2021
26,Sonora,6,Arizpe,0,,1,3037,3037,0.03,32.927,0,04/06/2021
26,Sonora,6,Arizpe,1,Arizpe,1,1718,1718,0.017,58.207,0,04/06/2021
26,Sonora,12,Bácum,0,,1,22821,22821,0.228,4.382,0,04/06/2021
26,Sonora,12,Bácum,1,Bácum,1,4227,4227,0.042,23.657,0,04/06/2021
26,Sonora,17,Caborca,0,,1,81309,81309,0.813,1.23,0,04/06/2021
26,Sonora,17,Caborca,1,Heroica Caborca,1,59922,59922,0.599,1.669,0,04/06/2021
26,Sonora,18,Cajeme,0,,3,409310,136437,1.364,0.733,0,04/06/2021
26,Sonora,18,Cajeme,1,Ciudad Obregón,2,298625,149313,1.493,0.67,0,04/06/2021
26,Sonora,18,Cajeme,284,Cócorit,1,7752,7752,0.078,12.9,0,04/06/2021
26,Sonora,19,Cananea,0,,1,32936,32936,0.329,3.036,0,04/06/2021
26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,1,31560,31560,0.316,3.169,0,04/06/2021
26,Sonora,25,Empalme,0,,1,54131,54131,0.541,1.847,0,04/06/2021
26,Sonora,25,Empalme,1,Empalme,1,42516,42516,0.425,2.352,0,04/06/2021
26,Sonora,26,Etchojoa,0,,1,60717,60717,0.607,1.647,0,04/06/2021
26,Sonora,26,Etchojoa,1,Etchojoa,1,9710,9710,0.097,10.299,0,04/06/2021
26,Sonora,30,Hermosillo,0,,7,784342,112049,1.12,0.892,0,04/06/2021
26,Sonora,30,Hermosillo,1,Hermosillo,5,715061,143012,1.43,0.699,0,04/06/2021
26,Sonora,30,Hermosillo,137,Bahía de Kino,2,6050,3025,0.03,33.058,0,04/06/2021
26,Sonora,33,Huatabampo,0,,2,79313,39657,0.397,2.522,0,04/06/2021
26,Sonora,33,Huatabampo,1,Huatabampo,2,30475,15238,0.152,6.563,0,04/06/2021
26,Sonora,36,Magdalena,0,,2,29707,14854,0.149,6.732,0,04/06/2021
26,Sonora,36,Magdalena,1,Magdalena de Kino,2,26605,13303,0.133,7.517,0,04/06/2021
26,Sonora,39,Naco,0,,1,6401,6401,0.064,15.623,0,04/06/2021
26,Sonora,39,Naco,1,Naco,1,6064,6064,0.061,16.491,0,04/06/2021
26,Sonora,41,Nacozari de García,0,,1,12751,12751,0.128,7.843,0,04/06/2021
26,Sonora,41,Nacozari de García,1,Nacozari de García,1,11489,11489,0.115,8.704,0,04/06/2021
26,Sonora,42,Navojoa,0,,3,157729,52576,0.526,1.902,0,04/06/2021
26,Sonora,42,Navojoa,1,Navojoa,2,113836,56918,0.569,1.757,0,04/06/2021
26,Sonora,42,Navojoa,22,Camoa,1,182,182,0.002,549.451,0,04/06/2021
26,Sonora,43,Nogales,0,,1,220292,220292,2.203,0.454,0,04/06/2021
26,Sonora,43,Nogales,1,Heroica Nogales,1,212533,212533,2.125,0.471,0,04/06/2021
26,Sonora,51,Rosario,0,,1,5226,5226,0.052,19.135,0,04/06/2021
26,Sonora,51,Rosario,1,Rosario,1,2815,2815,0.028,35.524,0,04/06/2021
26,Sonora,64,Trincheras,0,,1,1731,1731,0.017,57.77,0,04/06/2021
26,Sonora,64,Trincheras,1,Trincheras,1,1166,1166,0.012,85.763,0,04/06/2021
26,Sonora,66,Ures,0,,1,9185,9185,0.092,10.887,0,04/06/2021
26,Sonora,66,Ures,1,Heroica Ciudad de Ures,1,3894,3894,0.039,25.681,0,04/06/2021
27,Tabasco,0,,0,,20,2238603,111930,1.119,0.893,0,04/06/2021
27,Tabasco,1,Balancán,0,,1,56739,56739,0.567,1.762,0,04/06/2021
27,Tabasco,1,Balancán,1,Balancán,1,13030,13030,0.13,7.675,0,04/06/2021
27,Tabasco,3,Centla,0,,1,102110,102110,1.021,0.979,0,04/06/2021
27,Tabasco,3,Centla,1,Frontera,1,22795,22795,0.228,4.387,0,04/06/2021
27,Tabasco,4,Centro,0,,8,640359,80045,0.8,1.249,0,04/06/2021
27,Tabasco,4,Centro,1,Villahermosa,8,353577,44197,0.442,2.263,0,04/06/2021
27,Tabasco,5,Comalcalco,0,,1,192802,192802,1.928,0.519,0,04/06/2021
27,Tabasco,5,Comalcalco,1,Comalcalco,1,41458,41458,0.415,2.412,0,04/06/2021
27,Tabasco,6,Cunduacán,0,,1,126416,126416,1.264,0.791,0,04/06/2021
27,Tabasco,6,Cunduacán,17,Cumuapa 1ra. Sección,1,2128,2128,0.021,46.992,0,04/06/2021
27,Tabasco,7,Emiliano Zapata,0,,1,29518,29518,0.295,3.388,0,04/06/2021
27,Tabasco,7,Emiliano Zapata,1,Emiliano Zapata,1,20030,20030,0.2,4.993,0,04/06/2021
27,Tabasco,8,Huimanguillo,0,,1,179285,179285,1.793,0.558,0,04/06/2021
27,Tabasco,8,Huimanguillo,1,Huimanguillo,1,27344,27344,0.273,3.657,0,04/06/2021
27,Tabasco,10,Jalpa de Méndez,0,,1,83356,83356,0.834,1.2,0,04/06/2021
27,Tabasco,10,Jalpa de Méndez,1,Jalpa de Méndez,1,15695,15695,0.157,6.371,0,04/06/2021
27,Tabasco,11,Jonuta,0,,1,29511,29511,0.295,3.389,0,04/06/2021
27,Tabasco,11,Jonuta,1,Jonuta,1,6899,6899,0.069,14.495,0,04/06/2021
27,Tabasco,15,Tacotalpa,0,,1,46302,46302,0.463,2.16,0,04/06/2021
27,Tabasco,15,Tacotalpa,41,Oxolotán,1,1886,1886,0.019,53.022,0,04/06/2021
27,Tabasco,16,Teapa,0,,1,53555,53555,0.536,1.867,0,04/06/2021
27,Tabasco,16,Teapa,1,Teapa,1,26548,26548,0.265,3.767,0,04/06/2021
27,Tabasco,17,Tenosique,0,,2,58960,29480,0.295,3.392,0,04/06/2021
27,Tabasco,17,Tenosique,1,Tenosique de Pino Suárez,2,32579,16290,0.163,6.139,0,04/06/2021
28,Tamaulipas,0,,0,,24,3268554,136190,1.362,0.734,0,04/06/2021
28,Tamaulipas,2,Aldama,0,,1,29470,29470,0.295,3.393,0,04/06/2021
28,Tamaulipas,2,Aldama,1,Aldama,1,13661,13661,0.137,7.32,0,04/06/2021
28,Tamaulipas,4,Antiguo Morelos,0,,1,9003,9003,0.09,11.107,0,04/06/2021
28,Tamaulipas,4,Antiguo Morelos,1,Antiguo Morelos,1,3104,3104,0.031,32.216,0,04/06/2021
28,Tamaulipas,7,Camargo,0,,1,14933,14933,0.149,6.697,0,04/06/2021
28,Tamaulipas,7,Camargo,1,Ciudad Camargo,1,7984,7984,0.08,12.525,0,04/06/2021
28,Tamaulipas,12,González,0,,1,43435,43435,0.434,2.302,0,04/06/2021
28,Tamaulipas,12,González,1,González,1,11212,11212,0.112,8.919,0,04/06/2021
28,Tamaulipas,18,Jiménez,0,,1,8338,8338,0.083,11.993,0,04/06/2021
28,Tamaulipas,18,Jiménez,1,Santander Jiménez,1,5504,5504,0.055,18.169,0,04/06/2021
28,Tamaulipas,21,El Mante,0,,1,115792,115792,1.158,0.864,0,04/06/2021
28,Tamaulipas,21,El Mante,1,Ciudad Mante,1,84787,84787,0.848,1.179,0,04/06/2021
28,Tamaulipas,22,Matamoros,0,,5,489193,97839,0.978,1.022,0,04/06/2021
28,Tamaulipas,22,Matamoros,1,Heroica Matamoros,5,449815,89963,0.9,1.112,0,04/06/2021
28,Tamaulipas,24,Mier,0,,1,4762,4762,0.048,21,0,04/06/2021
28,Tamaulipas,24,Mier,1,Mier,1,4762,4762,0.048,21,0,04/06/2021
28,Tamaulipas,25,Miguel Alemán,0,,1,27015,27015,0.27,3.702,0,04/06/2021
28,Tamaulipas,25,Miguel Alemán,1,Ciudad Miguel Alemán,1,19997,19997,0.2,5.001,0,04/06/2021
